customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
3998,31,Female,Rural,54402.07,28803.83,333206.9,0.98,3,38.49,1,1,36191.06,336855.36,181223.23,60,stable
3999,51,Female,Semi-Urban,48499.44,25252.3,493395.51,0.59,4,11.22,4,0,43929.09,496569.86,694873.1,13,stable
4000,38,Male,Rural,34540.57,14720.67,267921.43,0.96,2,87.24,3,0,61607.27,184038.97,571948.26,50,stable
4001,26,Female,Semi-Urban,82674.75,39155.42,391717.34,0.39,5,18.0,2,1,21407.63,359598.98,371584.44,54,stable
4002,34,Male,Urban,28977.11,18969.77,359787.38,0.22,2,76.85,2,0,79317.67,133076.89,441671.07,24,stable
4003,35,Female,Urban,29449.18,9315.27,128287.89,0.78,4,5.59,1,2,4476.43,474650.82,712801.08,34,stable
4004,39,Female,Urban,38871.84,17826.9,305672.0,0.34,4,73.83,0,1,6651.35,121042.82,887693.95,0,stable
4005,21,Female,Urban,56571.09,18907.65,315017.59,0.99,4,24.16,3,0,1224.98,427082.84,436058.72,1,stable
4006,40,Female,Semi-Urban,13824.55,2367.37,45694.55,0.15,5,33.44,2,2,91611.56,98584.82,559334.9,39,stable
4007,18,Female,Rural,36938.33,6896.63,38513.53,0.01,4,21.64,3,1,6343.65,110030.26,147248.9,20,stable
4008,28,Female,Semi-Urban,47945.58,6654.1,97546.82,0.64,5,17.94,1,2,89134.66,345985.83,95135.6,15,stable
4009,30,Male,Urban,76342.85,25496.43,484313.34,0.33,3,12.23,1,0,51968.28,205184.11,520004.0,18,stable
4010,41,Male,Urban,44839.62,13878.77,43561.41,0.35,2,15.19,1,1,47689.45,449177.44,469906.82,37,stable
4011,35,Female,Semi-Urban,46352.93,8077.54,150401.71,0.69,4,51.37,2,2,79567.77,42195.21,60053.62,44,stable
4012,20,Male,Semi-Urban,69302.35,25604.06,481316.08,0.77,3,72.21,1,1,49787.92,47114.24,412146.02,44,stable
4013,25,Female,Rural,46652.73,10628.5,118338.12,0.41,1,98.97,3,2,57111.53,280240.48,814628.55,25,increase
4014,36,Male,Rural,27962.4,4494.2,64927.53,0.14,2,10.95,1,1,32941.96,108445.07,860190.14,45,stable
4015,34,Female,Rural,56653.95,16608.41,37606.88,0.4,0,3.03,3,1,59122.58,22111.88,613138.98,30,stable
4016,29,Male,Rural,22910.52,11559.6,27750.54,0.31,3,11.42,2,0,57795.25,140852.37,735601.84,47,stable
4017,30,Female,Urban,50672.69,6199.75,14339.4,0.77,2,8.96,1,1,48161.28,198983.48,121717.09,56,stable
4018,41,Male,Urban,63765.82,32626.82,330088.42,0.34,3,88.06,2,0,16074.26,45341.36,378128.85,50,stable
4019,29,Male,Rural,43558.13,8085.59,32868.31,0.28,2,39.22,2,0,94466.32,201857.3,128873.03,33,stable
4020,34,Female,Rural,41791.69,26963.7,436781.17,0.76,3,89.31,2,0,86054.92,434960.97,962303.01,41,stable
4021,56,Female,Urban,65435.68,10373.71,64506.01,0.99,2,73.05,2,2,69508.72,471573.78,185164.83,38,increase
4022,20,Female,Urban,48258.17,10367.42,50453.82,0.28,3,60.74,2,0,1670.49,135690.57,711651.73,17,stable
4023,18,Female,Urban,42897.52,10148.48,83174.77,0.56,6,57.2,2,0,26620.43,275489.66,877144.74,46,stable
4024,42,Female,Rural,52400.7,26100.67,156876.1,0.89,5,90.18,0,1,5326.52,100374.72,363166.08,37,stable
4025,28,Male,Rural,73613.33,43186.86,650021.19,0.95,6,73.55,3,1,5187.56,268653.0,593371.52,5,stable
4026,31,Female,Urban,40184.19,16785.92,142145.83,0.91,7,38.77,2,0,89368.57,123278.15,156445.44,24,stable
4027,27,Female,Urban,48723.47,26627.15,426031.74,0.94,8,22.76,3,1,48548.66,385736.2,303871.82,14,stable
4028,32,Male,Semi-Urban,19519.19,12345.48,206036.65,0.16,1,15.85,0,2,71835.27,296761.21,749778.23,40,stable
4029,50,Male,Semi-Urban,67948.85,31689.88,399519.31,0.39,1,38.41,1,0,97135.81,126406.39,269333.21,15,stable
4030,43,Male,Urban,37749.99,10806.65,142844.82,0.4,3,83.69,4,0,71437.41,392262.12,420951.77,43,increase
4031,43,Female,Urban,54235.19,10405.68,74164.9,0.69,2,58.47,2,1,80967.72,310361.1,506029.49,7,stable
4032,20,Female,Semi-Urban,74537.37,33782.32,459877.63,0.07,2,48.98,1,1,76437.32,100406.39,153941.46,21,stable
4033,23,Male,Rural,52331.27,31496.23,350699.06,0.25,1,88.74,0,2,82245.03,442170.95,715227.32,20,stable
4034,18,Male,Urban,70227.3,15044.08,219879.03,0.89,5,79.54,3,1,63241.77,327638.39,437978.67,3,increase
4035,26,Female,Urban,66146.9,46282.12,649788.96,0.81,1,39.69,3,0,44004.7,50683.68,641236.48,34,stable
4036,44,Male,Urban,55985.22,9867.83,142994.1,0.37,3,21.74,0,1,44567.6,3277.34,486302.98,24,stable
4037,40,Female,Rural,16225.61,2003.14,34785.76,0.45,5,17.89,3,2,70590.26,162635.79,773418.51,45,stable
4038,32,Male,Semi-Urban,13636.58,6975.94,88117.41,0.47,1,96.28,1,0,47864.93,229027.01,706940.56,43,stable
4039,34,Male,Rural,69366.27,22130.17,354710.28,0.71,2,11.67,3,0,56786.09,165618.02,246184.53,28,stable
4040,28,Female,Rural,55795.91,28024.08,220891.26,0.61,5,27.51,2,1,93529.59,155071.21,703096.23,44,stable
4041,37,Male,Urban,55027.34,11478.71,186764.9,0.44,3,55.98,1,1,46864.32,32015.14,896630.0,8,stable
4042,42,Male,Urban,43089.43,9137.99,70069.46,0.33,2,39.42,2,1,16717.64,346115.32,906798.87,2,stable
4043,18,Female,Semi-Urban,43938.99,17637.42,150652.04,0.72,5,53.68,2,0,29123.57,334853.64,809008.68,14,stable
4044,37,Female,Rural,47100.09,31423.41,557560.3,0.11,2,84.15,1,1,22285.81,119795.24,832379.49,59,stable
4045,44,Male,Semi-Urban,43283.06,14077.41,91788.94,0.29,1,36.98,1,1,8846.26,241416.3,276985.21,57,stable
4046,30,Female,Rural,55530.47,7982.03,122016.93,0.16,2,62.0,1,1,41737.51,193127.05,571991.27,53,stable
4047,42,Female,Urban,60326.62,32716.1,203014.28,0.15,1,69.37,4,0,58710.61,366417.34,502425.53,38,stable
4048,63,Female,Semi-Urban,35637.77,23283.4,147922.93,0.28,3,83.65,2,0,57933.04,56453.59,149609.08,9,stable
4049,33,Male,Rural,61917.99,19685.15,253233.88,0.94,3,48.31,1,0,70255.75,439851.14,899819.85,34,stable
4050,38,Male,Urban,51828.75,19396.48,51070.98,0.08,1,67.81,2,0,20308.33,179828.59,415248.66,14,stable
4051,27,Male,Urban,48463.44,32513.0,445131.51,0.5,4,16.84,2,0,21979.13,91259.64,348600.51,0,stable
4052,36,Male,Rural,53752.53,29500.74,450179.1,0.92,1,87.04,2,1,97378.67,87911.95,258761.12,11,stable
4053,39,Male,Urban,34024.84,17062.7,314985.13,0.56,4,98.09,1,1,5209.53,474140.58,297996.76,43,stable
4054,36,Male,Rural,40324.22,7140.93,111067.88,0.3,2,53.02,1,0,64981.74,57722.55,643696.68,18,stable
4055,24,Male,Rural,14865.7,6671.57,114642.52,0.22,1,36.23,2,0,22092.74,119280.58,291043.15,45,stable
4056,37,Female,Rural,55072.81,33926.7,210927.39,0.32,2,65.79,2,0,78739.64,255074.71,419264.44,55,stable
4057,49,Female,Rural,49474.61,26513.96,202014.28,0.15,4,17.54,3,1,39603.18,125083.96,693845.17,35,stable
4058,39,Male,Urban,47572.5,8072.89,153506.88,0.28,2,83.91,3,0,38024.76,92700.52,355282.85,33,increase
4059,44,Male,Rural,47080.31,23671.25,310921.89,0.81,3,18.85,0,1,20191.88,281764.38,559396.14,53,stable
4060,32,Female,Rural,56133.11,32718.8,460248.94,0.65,3,5.11,1,1,51274.23,435490.96,458034.34,12,stable
4061,42,Male,Rural,39769.02,13083.81,184465.27,0.12,3,55.61,3,2,29451.6,293160.87,217628.28,28,stable
4062,37,Male,Urban,53747.32,29693.05,591478.95,0.29,2,80.51,1,4,87417.24,400843.86,249217.24,47,stable
4063,25,Male,Semi-Urban,65731.16,34663.34,512786.76,0.57,2,69.29,1,2,24138.72,368303.37,568583.79,14,stable
4064,38,Female,Rural,21718.61,6504.43,102265.45,0.18,4,94.92,2,0,55174.76,489709.49,236508.39,41,increase
4065,25,Female,Semi-Urban,46147.72,25167.67,464150.46,0.23,3,78.52,2,1,46160.39,35834.75,316019.24,54,stable
4066,28,Female,Semi-Urban,37588.84,18184.65,138689.92,0.61,2,69.34,3,1,98766.27,101787.26,675513.09,36,stable
4067,36,Male,Rural,66558.41,19116.17,321316.8,0.79,4,21.49,2,1,25285.46,309654.37,824860.21,9,stable
4068,37,Female,Semi-Urban,55972.17,23601.52,58208.73,0.82,3,34.86,0,0,71482.01,175245.22,143972.47,15,stable
4069,23,Female,Semi-Urban,60922.27,22792.96,94531.08,0.55,3,18.44,0,1,56470.87,130285.88,69662.47,31,stable
4070,45,Male,Rural,60913.78,7938.95,34831.35,0.3,3,33.66,1,1,48293.15,467954.86,389138.54,20,stable
4071,40,Male,Urban,75720.08,38601.4,81051.63,0.88,3,27.33,4,0,69505.43,125706.08,147258.46,9,stable
4072,27,Male,Semi-Urban,54862.6,9975.29,98236.86,0.78,2,17.42,3,2,50955.63,147704.47,915878.09,60,stable
4073,19,Male,Rural,37136.97,9111.87,180058.81,0.87,1,90.53,1,1,15399.92,17828.72,968043.24,46,increase
4074,33,Female,Rural,56575.22,38185.35,267267.4,0.88,6,68.15,2,0,43907.63,122935.25,785275.62,10,stable
4075,30,Female,Semi-Urban,43668.87,10412.84,54548.16,0.61,1,19.17,2,1,24816.74,415854.72,190715.49,9,stable
4076,36,Male,Semi-Urban,55773.79,18690.74,189061.24,0.59,4,5.21,0,0,25831.53,329565.96,184113.19,33,stable
4077,31,Male,Semi-Urban,50389.64,34060.76,520439.73,0.88,3,76.56,0,2,35091.76,438087.99,610144.87,28,stable
4078,18,Male,Rural,36958.83,20333.83,58916.76,0.27,6,26.47,1,1,88614.85,120725.82,320185.68,21,stable
4079,31,Male,Rural,46726.52,23751.66,276073.08,0.17,3,89.04,5,1,48412.36,292327.79,436987.11,7,stable
4080,31,Male,Urban,24299.1,14397.31,151399.96,0.41,2,99.62,2,2,38565.4,303267.29,294388.7,13,stable
4081,41,Female,Urban,44640.68,6054.68,74022.82,0.08,6,64.04,0,2,74310.48,422425.76,257719.12,24,stable
4082,28,Male,Rural,47455.46,30005.32,386345.0,0.49,4,79.08,1,1,35118.7,108645.39,850501.24,45,stable
4083,51,Female,Urban,30726.15,7722.8,55724.03,0.22,4,87.2,1,0,82446.29,166621.1,950157.72,44,increase
4084,18,Male,Semi-Urban,43092.98,8280.38,63268.24,0.41,5,44.74,2,0,46620.61,413954.78,861422.34,28,stable
4085,48,Female,Urban,78688.49,47032.62,459567.55,0.25,5,32.18,1,1,97709.23,105973.07,482266.78,41,stable
4086,32,Male,Urban,57831.6,15512.25,303305.34,0.0,5,13.91,1,1,78651.16,120041.9,714174.91,3,stable
4087,43,Male,Rural,30316.73,7371.08,94221.24,0.93,2,83.4,3,2,83582.15,85944.42,295556.2,20,increase
4088,35,Female,Rural,43710.81,25112.82,124180.44,0.79,3,65.33,2,5,74029.1,492961.79,326887.67,56,stable
4089,46,Female,Semi-Urban,34459.14,4598.06,22754.43,0.58,7,46.17,1,0,82450.19,101151.98,897743.29,1,stable
4090,31,Female,Urban,62740.26,9141.21,131543.87,0.01,1,76.25,3,0,57901.52,316292.68,442110.36,15,increase
4091,24,Female,Rural,37693.84,22156.22,229303.87,0.85,1,97.24,2,0,49457.64,113750.59,317804.49,49,stable
4092,49,Female,Rural,42616.7,14972.27,260271.34,0.75,0,8.6,3,1,69906.51,463565.86,729886.65,40,stable
4093,33,Female,Rural,64503.02,39206.47,410820.38,0.4,1,72.95,1,1,55930.25,433770.42,191555.37,59,stable
4094,37,Female,Semi-Urban,54946.71,31517.84,75817.43,0.5,2,18.92,3,1,65957.48,354144.37,699176.66,49,stable
4095,47,Female,Semi-Urban,47432.31,20612.34,279320.8,0.79,2,80.34,2,0,40427.72,201738.42,753588.29,40,stable
4096,24,Male,Urban,50442.75,27729.98,188602.85,0.65,1,51.23,1,1,24798.05,77985.45,467204.93,10,stable
4097,40,Male,Semi-Urban,39159.98,7280.59,143770.54,0.9,3,89.23,2,1,15474.35,464317.86,817568.87,22,increase
4098,29,Male,Urban,73159.26,15672.98,33009.91,0.57,5,26.9,0,1,73605.23,136295.88,676657.86,26,stable
4099,33,Female,Urban,34444.8,20859.0,120156.15,0.58,4,58.08,2,0,87442.97,180124.32,748396.52,28,stable
4100,35,Female,Urban,56112.36,17101.02,233869.12,0.8,1,10.49,1,3,16452.23,483390.14,445248.72,29,stable
4101,19,Male,Rural,59036.68,6079.15,31247.18,0.21,3,82.62,1,2,37908.27,378522.78,405310.91,33,increase
4102,27,Female,Rural,74481.67,50052.43,734056.15,0.21,2,28.7,1,1,95942.06,197354.18,356697.46,32,stable
4103,48,Male,Rural,47385.9,24976.82,281565.47,0.14,5,57.17,2,1,13101.66,33713.02,612179.65,20,stable
4104,43,Female,Semi-Urban,34253.54,20799.76,93407.85,0.15,3,64.78,2,0,13453.69,166327.38,473682.85,56,stable
4105,34,Female,Rural,55315.23,35824.79,329953.12,0.74,4,65.27,0,0,45026.49,202510.62,132733.74,53,stable
4106,37,Female,Urban,36583.8,17514.13,208706.63,0.42,1,59.63,1,1,25079.8,90769.82,285727.66,13,stable
4107,32,Female,Semi-Urban,39179.56,15744.32,189099.48,0.47,1,86.84,5,0,99779.21,410166.91,345012.16,39,stable
4108,48,Male,Semi-Urban,29978.47,5710.69,61803.21,0.45,2,78.79,0,1,86648.67,402804.06,704465.16,44,increase
4109,32,Male,Rural,37827.23,8061.4,122544.93,0.24,4,62.9,3,1,55505.74,244153.78,856212.4,32,stable
4110,37,Male,Rural,46578.27,17251.24,146342.33,0.96,5,24.64,4,0,89974.14,50879.09,873580.03,59,stable
4111,46,Female,Rural,34061.73,4769.21,62787.4,0.5,3,93.95,4,0,76415.21,286101.55,501243.8,21,increase
4112,27,Male,Rural,41688.68,23847.89,128891.76,0.38,1,46.22,0,0,7063.31,229827.19,284856.95,31,stable
4113,50,Male,Semi-Urban,60149.72,26168.59,509993.63,0.75,3,3.05,1,2,90392.1,467729.37,86641.86,46,stable
4114,19,Male,Semi-Urban,54113.74,35478.21,223319.53,0.77,2,44.79,1,2,23999.03,161813.16,363769.65,3,stable
4115,51,Male,Urban,62307.29,29585.69,518129.66,0.98,4,23.46,2,0,35483.56,419428.23,811437.71,19,stable
4116,31,Male,Semi-Urban,61050.47,41716.61,214599.79,0.46,1,52.51,4,1,47904.3,414947.15,424246.77,33,stable
4117,32,Male,Semi-Urban,52623.62,14063.63,272249.59,0.1,2,85.81,3,1,90095.53,212454.55,101773.47,20,increase
4118,18,Female,Rural,45372.26,14063.04,277470.63,0.77,1,35.17,1,1,51693.26,387472.99,125891.01,15,stable
4119,30,Female,Urban,49605.36,17559.97,119898.71,0.71,9,74.07,5,1,93929.33,246034.88,835665.48,22,stable
4120,24,Female,Semi-Urban,39068.43,10829.87,63652.45,0.05,5,68.93,2,0,96211.51,59347.59,312010.99,31,stable
4121,28,Female,Rural,33745.1,19484.18,300796.17,0.57,3,1.49,3,0,47592.46,266354.62,719541.76,49,stable
4122,33,Male,Rural,62721.08,26350.11,375652.61,0.14,6,90.8,2,0,14918.07,333905.48,164952.91,36,stable
4123,44,Male,Urban,61134.5,22807.43,336703.83,0.99,0,64.01,2,0,16239.15,6767.06,578305.83,51,stable
4124,37,Female,Semi-Urban,55342.03,20687.75,74522.89,0.82,2,22.63,3,0,93881.55,136311.17,237581.84,12,stable
4125,38,Male,Semi-Urban,46985.39,27658.51,333701.59,0.13,2,52.23,0,0,66793.23,376778.31,937269.42,9,stable
4126,24,Male,Semi-Urban,53700.66,13135.99,186176.79,0.1,2,0.41,2,0,16878.28,345503.5,393507.01,9,stable
4127,26,Male,Semi-Urban,63544.26,18590.13,143155.68,0.28,2,67.74,3,0,15960.88,435633.85,641139.95,8,stable
4128,52,Female,Urban,31606.47,20788.56,299836.17,0.26,2,85.53,4,0,70382.13,214537.84,807565.53,0,stable
4129,27,Male,Rural,47615.68,16111.04,149066.42,0.44,3,19.96,2,1,37597.03,440526.64,673845.88,53,stable
4130,51,Female,Rural,68172.92,47543.17,375105.64,0.01,2,28.78,1,0,67210.97,129017.16,543827.77,47,stable
4131,32,Female,Urban,52047.19,18862.57,305771.69,0.67,2,72.68,1,2,44777.15,294350.8,597442.84,7,stable
4132,35,Male,Semi-Urban,61583.84,21772.4,125384.47,0.49,3,93.52,3,0,3074.7,58525.33,52989.2,14,stable
4133,45,Female,Rural,75354.74,34366.39,70607.08,0.05,4,10.89,1,0,7892.07,350567.21,668363.89,14,stable
4134,47,Female,Semi-Urban,68331.91,41546.33,665427.4,0.04,0,71.09,0,0,40076.42,109591.87,201318.28,11,stable
4135,33,Female,Rural,31441.63,16713.38,308683.75,0.17,3,74.94,1,0,50199.55,317658.47,665564.6,37,stable
4136,31,Female,Semi-Urban,66929.51,37279.04,342328.35,0.33,1,29.84,1,1,45933.27,165734.23,106427.16,35,stable
4137,34,Female,Urban,55809.13,38292.39,343792.43,0.06,5,92.67,2,2,45611.77,123221.0,865264.53,24,stable
4138,38,Male,Semi-Urban,66314.35,38316.58,748945.08,0.33,5,0.23,1,1,65396.69,81831.39,866235.09,42,stable
4139,43,Male,Semi-Urban,10916.8,4152.13,22964.75,0.9,2,90.93,2,2,28138.93,424115.16,420939.89,17,stable
4140,35,Female,Urban,60720.57,29996.52,469294.37,0.52,3,85.18,0,0,76644.36,490650.88,107898.45,24,stable
4141,41,Female,Urban,55175.64,33010.85,109936.97,0.01,4,97.44,2,1,39175.25,280392.37,97247.13,20,stable
4142,51,Female,Semi-Urban,56517.25,11398.63,221466.13,0.65,4,55.91,5,1,42791.66,37254.94,179650.29,55,stable
4143,38,Female,Semi-Urban,33379.47,10299.79,154112.0,0.92,1,48.21,3,1,35227.52,119686.62,472998.1,35,stable
4144,38,Female,Semi-Urban,54267.96,25118.81,117714.98,0.17,3,90.49,0,0,66181.86,329205.57,411118.16,55,stable
4145,19,Female,Rural,59700.03,19583.67,288087.0,0.46,2,21.42,2,0,76916.04,470115.29,654007.92,3,stable
4146,18,Female,Semi-Urban,73428.26,9725.96,171533.56,0.35,0,18.0,2,0,43679.77,399331.91,550430.41,21,stable
4147,38,Male,Rural,57395.27,38121.2,174706.47,0.05,6,19.36,4,2,29855.52,226452.08,479919.27,14,stable
4148,34,Female,Rural,58937.03,24984.12,408596.42,0.25,1,72.64,1,0,30950.65,318521.17,649531.54,15,stable
4149,29,Male,Rural,50152.83,24114.55,464598.81,0.34,1,86.26,2,1,82629.35,414531.67,457741.53,48,stable
4150,37,Male,Urban,30217.52,16065.61,299119.44,0.84,3,85.1,2,1,4441.82,405415.35,757718.74,4,stable
4151,34,Female,Urban,61153.92,7450.18,66735.66,0.2,2,21.73,3,0,58625.69,103406.09,772857.24,18,stable
4152,46,Male,Rural,50700.57,10600.91,151525.26,0.67,4,27.77,0,0,87141.0,438602.49,535935.63,17,stable
4153,35,Female,Rural,70758.68,45433.98,430675.17,0.5,3,76.02,0,1,98702.53,419868.98,543859.87,20,stable
4154,27,Male,Rural,39379.43,22538.23,84832.88,0.01,2,25.7,1,1,21685.64,450096.23,475639.77,6,stable
4155,44,Male,Urban,59031.42,8243.48,57504.86,0.66,4,66.91,1,0,36733.92,283915.56,238239.67,42,stable
4156,32,Female,Urban,47446.53,27168.33,286322.27,0.83,1,56.18,4,0,60766.73,264190.74,288255.08,40,stable
4157,40,Male,Urban,69959.34,44764.48,629520.6,0.45,6,51.96,1,1,55077.46,311720.59,507919.9,36,stable
4158,30,Male,Rural,40857.59,8180.86,51089.52,0.19,3,82.14,0,0,17371.21,326359.23,612375.61,26,increase
4159,28,Male,Rural,52561.94,7231.72,101732.86,0.77,2,24.55,1,3,54970.81,409145.99,282884.72,50,stable
4160,35,Male,Semi-Urban,47493.26,29342.19,583702.78,0.02,3,82.92,0,1,69822.63,35031.13,425036.64,56,stable
4161,35,Female,Semi-Urban,67984.59,31304.98,350612.52,0.51,3,11.31,2,0,41827.68,105883.13,849610.68,50,stable
4162,39,Male,Urban,57042.03,39587.03,596136.52,0.04,0,14.48,5,2,73155.64,469211.36,72443.94,6,stable
4163,32,Female,Urban,22825.29,11941.2,192866.06,0.88,3,1.49,3,2,91562.03,123361.92,480338.21,7,stable
4164,18,Female,Semi-Urban,35493.51,14433.58,89480.67,0.98,1,10.31,1,0,66401.64,484568.9,513417.58,29,stable
4165,30,Female,Urban,15238.07,3769.13,11525.64,0.99,5,3.59,2,1,10395.71,100651.6,493873.38,52,stable
4166,42,Female,Rural,60142.15,31265.71,400548.73,0.15,6,12.16,0,1,20282.64,181466.57,217845.22,22,stable
4167,32,Male,Semi-Urban,10000.0,1461.27,14838.49,0.63,1,40.65,2,0,13347.21,98100.38,925594.9,45,stable
4168,32,Male,Rural,58384.14,20399.23,346453.56,0.59,3,30.05,2,1,34700.69,340696.4,434654.46,51,stable
4169,44,Male,Semi-Urban,45571.75,14035.94,175949.46,0.4,3,37.45,3,1,53200.29,78249.83,792415.05,38,stable
4170,27,Male,Semi-Urban,68329.28,31551.5,373074.66,0.81,4,21.81,1,0,32515.15,395356.97,461376.91,52,stable
4171,19,Female,Urban,36089.33,8415.02,57221.18,0.79,1,64.07,2,3,32575.27,274204.3,636124.94,7,stable
4172,33,Female,Rural,42619.6,8428.37,113228.98,0.85,2,38.04,2,3,66084.88,187700.36,558883.58,36,stable
4173,30,Male,Rural,52258.03,9915.15,35226.07,0.79,2,1.94,3,1,67141.95,298489.76,240498.06,31,stable
4174,25,Female,Rural,33727.73,9656.87,86846.0,0.56,4,10.94,3,3,36201.93,41820.51,391381.45,33,stable
4175,33,Female,Rural,49134.28,30368.96,582007.56,0.54,2,5.74,0,1,44421.36,301527.73,701952.18,48,stable
4176,39,Female,Urban,35481.87,12004.73,36965.78,0.12,3,9.87,0,2,99551.06,217354.43,722563.73,29,stable
4177,34,Female,Rural,58643.09,37224.62,714438.43,0.86,2,45.49,1,1,11932.1,332303.27,296470.37,48,stable
4178,38,Female,Urban,60583.17,33225.33,361766.46,0.85,1,91.03,2,2,71324.97,71726.41,190393.07,13,stable
4179,53,Female,Semi-Urban,65024.54,34413.94,612650.75,0.87,3,0.7,1,1,93228.56,51359.71,328431.03,23,stable
4180,31,Female,Rural,34380.92,19280.35,266173.36,0.03,3,20.76,2,1,15588.75,225197.36,80717.36,3,stable
4181,37,Female,Urban,63353.65,25486.28,83611.57,0.25,1,84.01,1,1,21436.08,119327.9,151947.1,10,stable
4182,29,Female,Semi-Urban,27312.56,7140.6,121981.98,0.43,2,44.56,1,2,81233.97,88538.47,227168.74,36,stable
4183,26,Male,Rural,31117.71,6447.1,101452.28,0.26,4,15.48,4,0,61388.36,296681.34,974569.3,36,stable
4184,29,Male,Rural,54254.96,21601.66,384257.25,0.79,3,28.0,2,0,45804.85,441800.92,499202.42,32,stable
4185,30,Female,Urban,30200.57,9825.38,130797.82,0.13,4,74.62,2,1,60130.23,336590.55,895608.13,30,stable
4186,38,Male,Semi-Urban,67360.26,33323.09,295141.58,0.59,4,39.05,1,2,8244.44,304352.21,371196.24,49,stable
4187,58,Female,Semi-Urban,62554.36,19358.36,359783.92,0.69,5,57.12,0,1,24987.51,394049.81,929154.71,54,stable
4188,27,Female,Semi-Urban,83724.43,11243.22,218935.42,0.74,5,87.92,2,0,80952.51,445720.15,705424.69,0,increase
4189,30,Male,Semi-Urban,43533.22,14258.57,216867.66,0.61,3,37.45,2,1,22437.83,354391.02,407487.15,54,stable
4190,34,Male,Rural,57736.72,36413.42,190677.95,0.47,3,2.08,1,3,55036.47,423123.62,396096.9,23,stable
4191,38,Female,Semi-Urban,51527.53,26989.83,186815.9,0.2,3,38.1,0,0,19549.65,232577.06,617612.71,18,stable
4192,37,Female,Urban,48499.63,16081.82,257589.28,0.26,3,60.15,2,0,54431.18,497877.28,602934.11,17,stable
4193,47,Male,Urban,71914.56,16273.77,94591.87,0.08,5,26.54,2,2,88292.65,39053.63,637277.04,51,stable
4194,18,Female,Rural,45688.17,20090.0,136397.3,0.44,1,95.28,5,2,85891.86,419629.57,807722.21,56,stable
4195,18,Male,Urban,50813.02,33595.03,111013.7,0.02,4,7.54,2,1,26445.39,259573.59,367416.22,4,stable
4196,30,Female,Rural,58429.22,26181.53,342431.58,0.25,3,42.64,0,1,16392.35,26794.68,837559.9,8,stable
4197,45,Female,Semi-Urban,64512.42,40877.05,377267.5,0.73,3,62.53,2,2,43794.56,64839.4,430643.23,10,stable
4198,19,Male,Rural,40168.83,21023.58,127311.93,0.57,4,56.47,3,1,3861.86,324720.23,898051.24,50,stable
4199,18,Female,Semi-Urban,65590.26,11288.95,130147.85,0.75,4,94.63,4,0,32416.49,215712.99,913689.91,14,increase
4200,40,Male,Urban,60465.11,31547.36,371668.24,0.28,2,53.24,3,2,30412.07,66599.89,231977.21,52,stable
4201,37,Female,Rural,51088.07,23690.9,127394.43,0.68,2,12.72,3,0,75522.6,463089.6,724916.23,25,stable
4202,24,Male,Semi-Urban,44416.99,14048.69,34677.75,0.76,2,86.13,5,3,58802.22,431277.65,570606.4,56,decrease
4203,25,Female,Rural,71084.39,47777.81,849598.83,0.66,4,84.63,2,1,30408.85,219613.78,882403.21,9,stable
4204,25,Male,Semi-Urban,70563.08,21017.48,101545.18,0.45,5,88.1,1,3,26468.93,361974.85,666256.26,21,increase
4205,36,Male,Rural,35849.93,5396.41,93075.66,0.19,0,32.84,1,0,96085.49,317941.68,893879.62,55,stable
4206,28,Male,Rural,29466.13,7324.84,76542.3,0.82,4,96.65,2,1,74720.41,338486.24,429805.62,6,increase
4207,39,Male,Rural,50472.45,18261.13,247916.71,0.76,1,78.02,1,1,16631.34,242264.23,986046.53,19,stable
4208,18,Male,Rural,32486.08,20592.89,198633.25,0.75,5,66.02,1,2,8253.38,448931.45,237255.86,4,stable
4209,26,Male,Semi-Urban,39635.53,4646.41,67741.53,0.9,2,61.23,1,0,87858.14,140450.33,480262.02,45,stable
